image_id,any_boundary_hit,complete_miss,partition
22bd428e0.jpg,1,0,mild_overlap_4x416
9ebb54e56.jpg,1,0,mild_overlap_4x416
cd7d4933e.jpg,1,0,mild_overlap_4x416
f97db2626.jpg,1,0,mild_overlap_4x416
5e570da14.jpg,1,0,mild_overlap_4x416
d9ce68f4f.jpg,1,0,mild_overlap_4x416
da505edce.jpg,1,0,mild_overlap_4x416
5af757935.jpg,1,0,mild_overlap_4x416
9cfa7be25.jpg,1,0,mild_overlap_4x416
b38f593fd.jpg,1,0,mild_overlap_4x416
8e8404fe0.jpg,1,0,mild_overlap_4x416
b3cea5fb4.jpg,1,0,mild_overlap_4x416
fe6f8e502.jpg,1,0,mild_overlap_4x416
eb18f69ed.jpg,1,0,mild_overlap_4x416
8016e642c.jpg,1,0,mild_overlap_4x416
61457b567.jpg,0,1,mild_overlap_4x416
c828ece4b.jpg,1,0,mild_overlap_4x416
0498abd18.jpg,1,0,mild_overlap_4x416
910ad3edf.jpg,1,0,mild_overlap_4x416
f22ad3b42.jpg,1,0,mild_overlap_4x416
09ee01161.jpg,1,0,mild_overlap_4x416
c63388081.jpg,1,0,mild_overlap_4x416
28adb8aeb.jpg,1,0,mild_overlap_4x416
cbc2f9676.jpg,1,0,mild_overlap_4x416
817c6c7a8.jpg,1,0,mild_overlap_4x416
cc7c66720.jpg,1,0,mild_overlap_4x416
a135808ff.jpg,1,0,mild_overlap_4x416
508c739d1.jpg,1,0,mild_overlap_4x416
4613bc12c.jpg,1,0,mild_overlap_4x416
c7fb9db8c.jpg,1,0,mild_overlap_4x416
464a009f9.jpg,1,0,mild_overlap_4x416
b19fbab56.jpg,1,0,mild_overlap_4x416
4e2e1bdb7.jpg,1,0,mild_overlap_4x416
d1e1bf13e.jpg,1,0,mild_overlap_4x416
005d86c25.jpg,1,0,mild_overlap_4x416
a3c3733cd.jpg,1,0,mild_overlap_4x416
b2ba56cd7.jpg,1,0,mild_overlap_4x416
b5b5e513b.jpg,1,0,mild_overlap_4x416
cb93f342e.jpg,1,0,mild_overlap_4x416
8aaf235ef.jpg,1,0,mild_overlap_4x416
3ac71c924.jpg,1,0,mild_overlap_4x416
eb1f38f03.jpg,1,0,mild_overlap_4x416
cf4008024.jpg,1,0,mild_overlap_4x416
4ca64717c.jpg,0,1,mild_overlap_4x416
4e2c9230d.jpg,1,0,mild_overlap_4x416
7ea03b257.jpg,1,0,mild_overlap_4x416
15ce9e5cf.jpg,1,0,mild_overlap_4x416
880f0b8cc.jpg,1,0,mild_overlap_4x416
c4d5657bc.jpg,1,0,mild_overlap_4x416
4bfbe85ff.jpg,1,0,mild_overlap_4x416
e685f521b.jpg,1,0,mild_overlap_4x416
8c3539cdd.jpg,1,0,mild_overlap_4x416
08b539d11.jpg,1,0,mild_overlap_4x416
286f459e6.jpg,1,0,mild_overlap_4x416
f2a7da76d.jpg,1,0,mild_overlap_4x416
6aadb8486.jpg,0,1,mild_overlap_4x416
09e15218c.jpg,1,0,mild_overlap_4x416
f60b4d359.jpg,1,0,mild_overlap_4x416
054190eb2.jpg,1,0,mild_overlap_4x416
1e0980950.jpg,1,0,mild_overlap_4x416
689af3e16.jpg,1,0,mild_overlap_4x416
214b9bd1a.jpg,1,0,mild_overlap_4x416
b1623b91f.jpg,1,0,mild_overlap_4x416
5c238e376.jpg,1,0,mild_overlap_4x416
301fc5e57.jpg,1,0,mild_overlap_4x416
4dd52fc23.jpg,0,1,mild_overlap_4x416
2c37ea89f.jpg,1,0,mild_overlap_4x416
523fee62c.jpg,1,0,mild_overlap_4x416
ed1e66f9c.jpg,1,0,mild_overlap_4x416
b68a9259a.jpg,1,0,mild_overlap_4x416
5b175c18c.jpg,1,0,mild_overlap_4x416
6276bd13c.jpg,1,0,mild_overlap_4x416
0e106d482.jpg,1,0,mild_overlap_4x416
dbd7ba010.jpg,1,0,mild_overlap_4x416
c987a8155.jpg,1,0,mild_overlap_4x416
c30efa47d.jpg,1,0,mild_overlap_4x416
d6505b987.jpg,1,0,mild_overlap_4x416
f1699cb5a.jpg,1,0,mild_overlap_4x416
6c62c50e3.jpg,0,1,mild_overlap_4x416
77e5c398e.jpg,1,0,mild_overlap_4x416
8bb208f36.jpg,1,0,mild_overlap_4x416
5aff55ed5.jpg,1,0,mild_overlap_4x416
31cf10f6e.jpg,1,0,mild_overlap_4x416
c7aeb9c82.jpg,1,0,mild_overlap_4x416
15e21dfad.jpg,1,0,mild_overlap_4x416
2c8c3cb8a.jpg,1,0,mild_overlap_4x416
d169e1b81.jpg,1,0,mild_overlap_4x416
8f38c1314.jpg,1,0,mild_overlap_4x416
f67e682da.jpg,1,0,mild_overlap_4x416
6e30a9e9f.jpg,1,0,mild_overlap_4x416
21f157362.jpg,1,0,mild_overlap_4x416
50cfeaca4.jpg,1,0,mild_overlap_4x416
50ac97479.jpg,1,0,mild_overlap_4x416
d3993f134.jpg,1,0,mild_overlap_4x416
2e8733afa.jpg,1,0,mild_overlap_4x416
6ec88b7f7.jpg,1,0,mild_overlap_4x416
7a2096ee2.jpg,1,0,mild_overlap_4x416
8eddcadff.jpg,1,0,mild_overlap_4x416
d7749f865.jpg,1,0,mild_overlap_4x416
737ae5c95.jpg,1,0,mild_overlap_4x416
6d6280d5e.jpg,1,0,mild_overlap_4x416
c389100a5.jpg,0,1,mild_overlap_4x416
eb4225311.jpg,1,0,mild_overlap_4x416
d407563d4.jpg,1,0,mild_overlap_4x416
863868ed4.jpg,1,0,mild_overlap_4x416
8364cd311.jpg,1,0,mild_overlap_4x416
117ddaa9f.jpg,1,0,mild_overlap_4x416
bfb064127.jpg,1,0,mild_overlap_4x416
99923d074.jpg,1,0,mild_overlap_4x416
4c2b3ccc9.jpg,1,0,mild_overlap_4x416
409adafbe.jpg,1,0,mild_overlap_4x416
b70e904f7.jpg,1,0,mild_overlap_4x416
10e429bfc.jpg,1,0,mild_overlap_4x416
4345db2fc.jpg,1,0,mild_overlap_4x416
d535c41bf.jpg,1,0,mild_overlap_4x416
9ddc8a514.jpg,1,0,mild_overlap_4x416
dbc93dc99.jpg,1,0,mild_overlap_4x416
9f34c4775.jpg,1,0,mild_overlap_4x416
aefa93267.jpg,1,0,mild_overlap_4x416
67579f49a.jpg,1,0,mild_overlap_4x416
504e47cce.jpg,1,0,mild_overlap_4x416
4cbb91ed2.jpg,1,0,mild_overlap_4x416
2e35ebe13.jpg,1,0,mild_overlap_4x416
9753787e9.jpg,1,0,mild_overlap_4x416
4014c79d3.jpg,1,0,mild_overlap_4x416
a154fdcfd.jpg,1,0,mild_overlap_4x416
2e55a1149.jpg,1,0,mild_overlap_4x416
4d042c66f.jpg,1,0,mild_overlap_4x416
a14e96726.jpg,1,0,mild_overlap_4x416
c2d0a2e19.jpg,1,0,mild_overlap_4x416
cd634f053.jpg,0,1,mild_overlap_4x416
1b9fb7411.jpg,1,0,mild_overlap_4x416
4fe777e50.jpg,1,0,mild_overlap_4x416
066ecd182.jpg,1,0,mild_overlap_4x416
f95284047.jpg,1,0,mild_overlap_4x416
974f00b13.jpg,1,0,mild_overlap_4x416
d74c7c967.jpg,1,0,mild_overlap_4x416
48c466789.jpg,1,0,mild_overlap_4x416
bde2a33eb.jpg,1,0,mild_overlap_4x416
57d157679.jpg,1,0,mild_overlap_4x416
359e3fb7c.jpg,1,0,mild_overlap_4x416
c970d2407.jpg,1,0,mild_overlap_4x416
19a3acdeb.jpg,1,0,mild_overlap_4x416
c135aedee.jpg,0,1,mild_overlap_4x416
81847fd11.jpg,1,0,mild_overlap_4x416
c8ed5e8ab.jpg,1,0,mild_overlap_4x416
23d77b3df.jpg,1,0,mild_overlap_4x416
e840cf262.jpg,1,0,mild_overlap_4x416
43e5215d6.jpg,1,0,mild_overlap_4x416
50bab4d98.jpg,1,0,mild_overlap_4x416
c7a7f24d9.jpg,1,0,mild_overlap_4x416
7cfcbdc4a.jpg,1,0,mild_overlap_4x416
f8ff8457a.jpg,1,0,mild_overlap_4x416
4e39d8c5c.jpg,1,0,mild_overlap_4x416
bb1977eed.jpg,1,0,mild_overlap_4x416
d2bf41a92.jpg,1,0,mild_overlap_4x416
d32cc0a14.jpg,1,0,mild_overlap_4x416
843f0ae15.jpg,1,0,mild_overlap_4x416
15e8d5e3d.jpg,1,0,mild_overlap_4x416
eed32de1b.jpg,0,1,mild_overlap_4x416
a3c477831.jpg,1,0,mild_overlap_4x416
d178d246a.jpg,1,0,mild_overlap_4x416
57a71495a.jpg,1,0,mild_overlap_4x416
7454d922e.jpg,1,0,mild_overlap_4x416
8b9681587.jpg,1,0,mild_overlap_4x416
398ecb719.jpg,1,0,mild_overlap_4x416
3f272083c.jpg,1,0,mild_overlap_4x416
be3b49756.jpg,1,0,mild_overlap_4x416
e6feea803.jpg,0,1,mild_overlap_4x416
7c95f2d2d.jpg,1,0,mild_overlap_4x416
eef087050.jpg,0,1,mild_overlap_4x416
d4aeee4c8.jpg,1,0,mild_overlap_4x416
b68c2531c.jpg,1,0,mild_overlap_4x416
5d8690cf6.jpg,1,0,mild_overlap_4x416
2a374ceaa.jpg,1,0,mild_overlap_4x416
014ebe543.jpg,1,0,mild_overlap_4x416
6fe50d73a.jpg,1,0,mild_overlap_4x416
b537ab3ce.jpg,1,0,mild_overlap_4x416
c873d7724.jpg,1,0,mild_overlap_4x416
c5da9e8c7.jpg,1,0,mild_overlap_4x416
b5d9dfe6d.jpg,1,0,mild_overlap_4x416
ab1293c8f.jpg,1,0,mild_overlap_4x416
5a036a042.jpg,1,0,mild_overlap_4x416
02b2d3aa4.jpg,1,0,mild_overlap_4x416
7ec79c490.jpg,1,0,mild_overlap_4x416
22553cebc.jpg,1,0,mild_overlap_4x416
121d3818a.jpg,1,0,mild_overlap_4x416
22fb4b286.jpg,0,1,mild_overlap_4x416
a33b2c662.jpg,1,0,mild_overlap_4x416
b3aa31a86.jpg,1,0,mild_overlap_4x416
b87a1d850.jpg,1,0,mild_overlap_4x416
0696cfa05.jpg,1,0,mild_overlap_4x416
290e00273.jpg,1,0,mild_overlap_4x416
f32bb5699.jpg,1,0,mild_overlap_4x416
08605c0eb.jpg,1,0,mild_overlap_4x416
58ee62fd7.jpg,1,0,mild_overlap_4x416
420ba281d.jpg,1,0,mild_overlap_4x416
5545e4b0f.jpg,1,0,mild_overlap_4x416
963b7a441.jpg,1,0,mild_overlap_4x416
ee4c5ab7f.jpg,1,0,mild_overlap_4x416
9078fb095.jpg,1,0,mild_overlap_4x416
2749c24a9.jpg,1,0,mild_overlap_4x416
14e90eb54.jpg,1,0,mild_overlap_4x416
c0dee2521.jpg,1,0,mild_overlap_4x416
fc5e5979c.jpg,1,0,mild_overlap_4x416
76a7e1815.jpg,1,0,mild_overlap_4x416
286d2eb1c.jpg,1,0,mild_overlap_4x416
de37ca856.jpg,1,0,mild_overlap_4x416
20964a4f0.jpg,1,0,mild_overlap_4x416
4a9bd840f.jpg,1,0,mild_overlap_4x416
13b66e5de.jpg,1,0,mild_overlap_4x416
66987e071.jpg,1,0,mild_overlap_4x416
1bea66c7a.jpg,1,0,mild_overlap_4x416
8dbca8b82.jpg,1,0,mild_overlap_4x416
cb9e7a337.jpg,1,0,mild_overlap_4x416
cd23d4841.jpg,1,0,mild_overlap_4x416
9bc62ca61.jpg,1,0,mild_overlap_4x416
2188f5429.jpg,1,0,mild_overlap_4x416
e30ea20d9.jpg,1,0,mild_overlap_4x416
00d639396.jpg,1,0,mild_overlap_4x416
38a1d7aab.jpg,1,0,mild_overlap_4x416
de3e52e11.jpg,1,0,mild_overlap_4x416
6d9559d13.jpg,0,1,mild_overlap_4x416
262db4b7e.jpg,0,1,mild_overlap_4x416
c7f93d8bd.jpg,1,0,mild_overlap_4x416
fbbb8f8b2.jpg,1,0,mild_overlap_4x416
679af1ef8.jpg,1,0,mild_overlap_4x416
49b34e921.jpg,1,0,mild_overlap_4x416
0ea151b2f.jpg,1,0,mild_overlap_4x416
40466495a.jpg,1,0,mild_overlap_4x416
74661f8d7.jpg,1,0,mild_overlap_4x416
40e52c68b.jpg,1,0,mild_overlap_4x416
193eeae52.jpg,1,0,mild_overlap_4x416
ef8c8a263.jpg,1,0,mild_overlap_4x416
d97933f5f.jpg,1,0,mild_overlap_4x416
1fc012f23.jpg,1,0,mild_overlap_4x416
603bb9003.jpg,1,0,mild_overlap_4x416
c85ed5c64.jpg,1,0,mild_overlap_4x416
77e1644b2.jpg,1,0,mild_overlap_4x416
a2b2c9e3e.jpg,1,0,mild_overlap_4x416
b378e4122.jpg,1,0,mild_overlap_4x416
b6c0a38e9.jpg,1,0,mild_overlap_4x416
a4e947fb4.jpg,1,0,mild_overlap_4x416
5af025ad7.jpg,1,0,mild_overlap_4x416
367553727.jpg,1,0,mild_overlap_4x416
79af8b197.jpg,1,0,mild_overlap_4x416
0a9aaba9a.jpg,1,0,mild_overlap_4x416
00ec97699.jpg,1,0,mild_overlap_4x416
74048991c.jpg,1,0,mild_overlap_4x416
f27dfe80a.jpg,1,0,mild_overlap_4x416
ce58cf8e1.jpg,1,0,mild_overlap_4x416
91222b4c9.jpg,1,0,mild_overlap_4x416
ed54a41e1.jpg,1,0,mild_overlap_4x416
cd475d2a3.jpg,1,0,mild_overlap_4x416
7158531d8.jpg,1,0,mild_overlap_4x416
c33296732.jpg,1,0,mild_overlap_4x416
ecb3a4be6.jpg,1,0,mild_overlap_4x416
736c09835.jpg,0,1,mild_overlap_4x416
eb44ad79d.jpg,1,0,mild_overlap_4x416
8d1cd3b88.jpg,1,0,mild_overlap_4x416
570cb5438.jpg,1,0,mild_overlap_4x416
a7d470272.jpg,1,0,mild_overlap_4x416
844a48ae2.jpg,1,0,mild_overlap_4x416
cecab5a39.jpg,1,0,mild_overlap_4x416
ac7848f35.jpg,1,0,mild_overlap_4x416
a0ee1d0ac.jpg,1,0,mild_overlap_4x416
670dc6f72.jpg,1,0,mild_overlap_4x416
9ecb2f113.jpg,1,0,mild_overlap_4x416
ebb817ec9.jpg,1,0,mild_overlap_4x416
d860da430.jpg,1,0,mild_overlap_4x416
e3988634c.jpg,1,0,mild_overlap_4x416
c9ae4cb29.jpg,1,0,mild_overlap_4x416
6714ba056.jpg,1,0,mild_overlap_4x416
d77e9ff45.jpg,1,0,mild_overlap_4x416
5064ecb6d.jpg,1,0,mild_overlap_4x416
58384cf41.jpg,1,0,mild_overlap_4x416
20edbd1a8.jpg,1,0,mild_overlap_4x416
6b7e04658.jpg,1,0,mild_overlap_4x416
79dc6e410.jpg,1,0,mild_overlap_4x416
dabbc106c.jpg,1,0,mild_overlap_4x416
ff6bfada2.jpg,1,0,mild_overlap_4x416
c70702ea2.jpg,1,0,mild_overlap_4x416
4dd35625f.jpg,1,0,mild_overlap_4x416
c79086497.jpg,1,0,mild_overlap_4x416
97eb88e35.jpg,1,0,mild_overlap_4x416
afb67e4d9.jpg,1,0,mild_overlap_4x416
11bda65f0.jpg,1,0,mild_overlap_4x416
eaaa61b15.jpg,1,0,mild_overlap_4x416
72cbdf3c1.jpg,1,0,mild_overlap_4x416
acfdc8ec2.jpg,1,0,mild_overlap_4x416
8364a4654.jpg,1,0,mild_overlap_4x416
575e5be94.jpg,1,0,mild_overlap_4x416
90cd42d5b.jpg,1,0,mild_overlap_4x416
b62d34440.jpg,0,1,mild_overlap_4x416
babc99f0c.jpg,0,1,mild_overlap_4x416
f1119e073.jpg,0,1,mild_overlap_4x416
e83d27de8.jpg,1,0,mild_overlap_4x416
55979505e.jpg,1,0,mild_overlap_4x416
ac9c592aa.jpg,1,0,mild_overlap_4x416
bea834c94.jpg,1,0,mild_overlap_4x416
5b077082b.jpg,1,0,mild_overlap_4x416
39d07881e.jpg,1,0,mild_overlap_4x416
f917bca00.jpg,1,0,mild_overlap_4x416
10d9f85be.jpg,1,0,mild_overlap_4x416
08808b1a2.jpg,1,0,mild_overlap_4x416
babc63c5b.jpg,1,0,mild_overlap_4x416
0b7a4c9b9.jpg,1,0,mild_overlap_4x416
0b1235e38.jpg,1,0,mild_overlap_4x416
f78c3b312.jpg,1,0,mild_overlap_4x416
ba4284649.jpg,1,0,mild_overlap_4x416
ff5590fbe.jpg,1,0,mild_overlap_4x416
988cf521f.jpg,1,0,mild_overlap_4x416
4340e1e42.jpg,1,0,mild_overlap_4x416
a1982cad5.jpg,1,0,mild_overlap_4x416
72aaba8ad.jpg,1,0,mild_overlap_4x416
c084838d5.jpg,1,0,mild_overlap_4x416
ddef064ae.jpg,1,0,mild_overlap_4x416
e63ad114c.jpg,1,0,mild_overlap_4x416
c71558eac.jpg,0,1,mild_overlap_4x416
2d196857a.jpg,1,0,mild_overlap_4x416
363eb9fdc.jpg,1,0,mild_overlap_4x416
dab5666d9.jpg,1,0,mild_overlap_4x416
8d909a69d.jpg,1,0,mild_overlap_4x416
c3ff1a7cd.jpg,1,0,mild_overlap_4x416
2db969d6b.jpg,1,0,mild_overlap_4x416
a2337ccb3.jpg,1,0,mild_overlap_4x416
b8b4d7133.jpg,0,1,mild_overlap_4x416
94aad1346.jpg,1,0,mild_overlap_4x416
dc702eb04.jpg,1,0,mild_overlap_4x416
848b66095.jpg,1,0,mild_overlap_4x416
06d0fbb0c.jpg,1,0,mild_overlap_4x416
b1e3c11ad.jpg,1,0,mild_overlap_4x416
a045e21e6.jpg,1,0,mild_overlap_4x416
a922818e9.jpg,1,0,mild_overlap_4x416
35d142883.jpg,1,0,mild_overlap_4x416
7668b7312.jpg,1,0,mild_overlap_4x416
00e0398ad.jpg,1,0,mild_overlap_4x416
8aacab1a1.jpg,1,0,mild_overlap_4x416
1c19efedd.jpg,1,0,mild_overlap_4x416
85b8f9d06.jpg,1,0,mild_overlap_4x416
8ce8ed455.jpg,1,0,mild_overlap_4x416
d02f1b229.jpg,1,0,mild_overlap_4x416
bf3db21e9.jpg,1,0,mild_overlap_4x416
622086df1.jpg,1,0,mild_overlap_4x416
38aeffe92.jpg,1,0,mild_overlap_4x416
e81ee8548.jpg,1,0,mild_overlap_4x416
16a50624d.jpg,1,0,mild_overlap_4x416
e690329c1.jpg,1,0,mild_overlap_4x416
0bb37f2aa.jpg,1,0,mild_overlap_4x416
af4d2ee24.jpg,1,0,mild_overlap_4x416
77343ffda.jpg,1,0,mild_overlap_4x416
49c24c9a8.jpg,1,0,mild_overlap_4x416
bc7ce8f4d.jpg,0,1,mild_overlap_4x416
43d7e6da0.jpg,1,0,mild_overlap_4x416
02d8c6b30.jpg,1,0,mild_overlap_4x416
5757100f0.jpg,1,0,mild_overlap_4x416
b6b66ca8c.jpg,1,0,mild_overlap_4x416
1f5cd4df7.jpg,1,0,mild_overlap_4x416
ecca5b079.jpg,0,1,mild_overlap_4x416
64c16a1c2.jpg,1,0,mild_overlap_4x416
7c5918274.jpg,1,0,mild_overlap_4x416
ac461b596.jpg,1,0,mild_overlap_4x416
40b90abe8.jpg,1,0,mild_overlap_4x416
8e08d9cd6.jpg,1,0,mild_overlap_4x416
93851869f.jpg,0,1,mild_overlap_4x416
7bb3640ce.jpg,0,1,mild_overlap_4x416
c9cd221c5.jpg,1,0,mild_overlap_4x416
1ea25d4fa.jpg,1,0,mild_overlap_4x416
19f00abbf.jpg,1,0,mild_overlap_4x416
b98f3f3b7.jpg,0,1,mild_overlap_4x416
691680efc.jpg,1,0,mild_overlap_4x416
3a96940c6.jpg,1,0,mild_overlap_4x416
6da43d9fc.jpg,1,0,mild_overlap_4x416
6353833df.jpg,1,0,mild_overlap_4x416
40b68e3bb.jpg,1,0,mild_overlap_4x416
c33e20d0b.jpg,1,0,mild_overlap_4x416
181d5197b.jpg,1,0,mild_overlap_4x416
37f4e9602.jpg,1,0,mild_overlap_4x416
34d73f3ad.jpg,1,0,mild_overlap_4x416
1b6743f6e.jpg,1,0,mild_overlap_4x416
a9e7b571e.jpg,1,0,mild_overlap_4x416
034941f9d.jpg,1,0,mild_overlap_4x416
1c8802c08.jpg,1,0,mild_overlap_4x416
5fccf97d8.jpg,1,0,mild_overlap_4x416
0e01b820c.jpg,1,0,mild_overlap_4x416
d5a8b7ba4.jpg,1,0,mild_overlap_4x416
415dd1efd.jpg,1,0,mild_overlap_4x416
ed69c5fcf.jpg,0,1,mild_overlap_4x416
69df9d97b.jpg,1,0,mild_overlap_4x416
471a0c83c.jpg,0,1,mild_overlap_4x416
4b09a3911.jpg,1,0,mild_overlap_4x416
984c6e129.jpg,1,0,mild_overlap_4x416
b5967f1ce.jpg,1,0,mild_overlap_4x416
